id,price
437,9.17075
438,6.394
439,7.863625
440,7.50675
441,6.5268749999999995
442,9.276
443,6.7482500000000005
444,8.367124999999998
445,7.9201250000000005
446,7.516
447,7.038625
448,8.872375
449,6.641500000000001
450,6.853
451,9.156374999999999
452,8.224125
453,6.57925
454,7.017625000000001
455,7.555625
456,6.754625
457,6.069625
458,8.51725
459,8.207875000000001
460,8.33575
461,8.873875
462,6.757625
463,7.9495000000000005
464,8.744625
465,7.07625
466,8.433250000000001
467,9.082749999999999
468,8.464125
469,7.4037500000000005
470,8.430375000000002
471,8.40775
472,8.077749999999998
473,9.248750000000001
474,7.137874999999999
475,8.56875
476,8.3525
477,8.466375
478,6.460875
479,6.588625
480,6.670125
481,8.026625
482,8.147875
483,6.76225
484,7.246625
485,8.630875
486,7.6038749999999995
487,8.128124999999999
488,9.411375
489,7.477124999999999
490,6.504125
491,7.974
492,7.4350000000000005
493,6.7805
494,8.474875
495,8.655
496,7.070625
497,8.637125000000001
498,9.48175
499,8.573625
500,8.015125
501,9.564125
502,8.240749999999998
503,7.536624999999999
504,6.9673750000000005
505,8.65125
506,6.212999999999999
507,9.053249999999998
508,8.483875000000001
509,8.034375
510,7.151
511,9.516375
512,8.894
513,6.7325
514,8.871
515,7.837375
516,8.389375
517,6.56325
518,8.991625
519,7.623875
520,6.795249999999999
521,8.087125
522,7.579375
523,8.417749999999998
524,8.663875
525,8.155875000000002
526,8.007875
527,8.482875
528,6.607375
529,6.729750000000001
530,6.8629999999999995
531,7.643375000000001
532,8.92275
533,7.4716249999999995
534,7.610875
535,9.43825
536,9.216124999999998
537,8.105500000000001
538,8.98175
539,9.651375
540,7.998625
541,6.559125
542,9.26225
543,8.469750000000001
544,8.354750000000001
545,6.1025
546,7.444000000000001
547,6.17
548,6.7330000000000005
549,8.505625000000002
550,6.527
551,8.654625
552,7.7151250000000005
553,6.159625
554,6.345625
555,6.56525
556,7.85625
557,9.517875
558,7.988625000000001
559,7.515499999999999
560,8.137125000000001
561,6.4475
562,8.922875
563,8.8725
564,6.371
565,6.842
566,7.967499999999999
567,6.947125
568,8.554375
569,8.10125
570,6.6985
571,9.046125
572,6.218249999999999
573,9.032250000000001
574,8.289750000000002
575,6.712625
576,8.451749999999999
577,7.44825
578,8.636750000000001
579,9.369000000000002
580,8.5685
581,7.862125
582,8.2155
583,8.277000000000001
584,6.2772499999999996
585,6.176375
586,6.638875
587,8.797374999999999
588,6.54775
589,7.490874999999999
590,8.287749999999999
591,9.586
592,9.10575
593,8.541625
594,6.730125
595,7.990500000000001
596,6.46425
597,8.176375
598,7.476125000000001
599,6.69225
600,9.129249999999999
601,6.16125
602,6.4715
603,7.22275
604,6.5283750000000005
605,8.561375
606,6.797
607,9.175625
608,9.558250000000001
609,7.983499999999999
610,6.779
611,8.045375
612,7.491625
613,7.43475
614,9.659749999999999
615,8.30575
616,7.854
617,8.58475
618,6.304375
619,6.560499999999999
620,8.289124999999999
621,6.941375000000001
622,6.3614999999999995
623,7.34125
624,8.0535
625,8.704625
626,6.667
627,6.336625
628,7.244875
629,8.297250000000002
630,8.70225
631,7.843125
632,9.60425
633,7.0802499999999995
634,7.865625
635,8.398
636,9.436625
637,8.23625
638,7.883625
639,6.805125
640,7.5065
641,6.3035
642,6.69275
643,6.786
644,6.644125000000001
645,6.327375
646,8.598374999999999
647,8.958
648,8.951625
649,7.537875
650,7.8786249999999995
651,6.847875
652,6.90525
653,9.290999999999999
654,6.617375000000001
655,6.727625
656,8.786
657,8.2115
658,8.06475
659,8.705874999999999
660,6.39675
661,6.7035
662,8.7555
663,7.85125
664,6.74225
665,9.22775
666,7.60525
667,8.466875
668,8.602875000000001
669,8.350375
670,8.45
671,8.70525
672,6.7085
673,6.664
674,6.75675
675,8.666374999999999
676,7.6686250000000005
677,9.642375
678,7.495625
679,7.3805
680,7.462375
681,6.454625
682,7.650125
683,6.571375
684,6.455875
685,8.5105
686,6.72525
687,8.816625000000002
688,7.651625
689,9.3705
690,7.3378749999999995
691,8.700375000000001
692,6.427125
693,8.771625
694,8.481124999999999
695,8.867875
696,6.8155
697,7.55425
698,8.575125
699,7.20075
700,8.826
701,8.798
702,9.492249999999999
703,6.714499999999999
704,7.875249999999999
705,9.621625
706,7.959375
707,8.251625
708,8.44075
709,8.35475
710,8.99225
711,8.84625
712,6.632625
713,9.365
714,8.4205
715,7.0600000000000005
716,8.533750000000001
717,7.462249999999999
718,7.826625
719,8.243125
720,8.790625
721,6.2562500000000005
722,7.10175
723,8.428
724,6.779625
725,6.685124999999999
726,7.356999999999999
727,8.65325
728,6.76
729,8.868125
730,7.115875
731,8.618375
732,8.408875
733,6.4225
734,6.5775
735,6.512875
736,6.816
737,7.193125
738,8.407125
739,8.124749999999999
740,8.246500000000001
741,6.5895
742,7.8425
743,8.219750000000001
744,9.342375
745,6.550375000000001
746,9.311374999999998
747,8.52225
748,8.716000000000001
749,8.4925
750,6.494
751,8.4295
752,8.25375
753,8.432625
754,6.943625
755,6.66675
756,6.661125
757,8.384625
758,9.543000000000001
759,6.921375
760,7.699
761,6.65625
762,6.331375
763,9.629249999999999
764,6.793125
765,8.63375
766,8.483
767,9.427375
768,6.441
769,9.554625000000001
770,9.17875
771,6.631874999999999
772,7.698125
773,6.523375
774,6.4026250000000005
775,7.3728750000000005
776,8.0245
777,8.229
778,8.63375
779,8.405625
780,9.039375
781,6.374875
782,8.925625
783,8.647375
784,9.660375
785,8.025749999999999
786,6.6165
787,6.666250000000001
788,8.701875000000001
789,6.6129999999999995
790,8.414125
791,6.4072499999999994
792,9.0785
793,7.82025
794,6.1213750000000005
795,8.335125000000001
796,9.50525
797,6.642375
798,6.4885
799,7.760125
800,6.477375
801,7.221875000000001
802,9.184625
803,7.687625000000001
804,8.560749999999999
805,8.238875
806,8.82125
807,6.337375
808,6.494
809,6.865625
810,7.684875
811,8.274875
812,8.903875
813,6.817125
814,8.7595
815,8.418
816,6.811
817,9.60975
818,8.106625
819,6.50875
820,6.283875
821,8.271875000000001
822,6.156750000000001
823,7.090624999999999
824,7.775375
825,6.839625
826,8.985375000000001
827,7.883125
828,8.89575
829,8.479875
830,5.990125
831,8.931249999999999
832,6.639374999999999
833,7.7665
834,7.80725
835,7.9385
836,6.754625
837,6.48325
838,6.685124999999999
839,8.587625
840,9.022625
841,7.797750000000001
842,9.437000000000001
843,8.0875
844,8.94525
845,8.830375
846,7.808999999999999
847,9.039625000000001
848,9.5505
849,8.801124999999999
850,8.756625
851,7.3995
852,8.414125
853,6.2692499999999995
854,6.3575
855,6.2695
856,8.24825
857,7.669499999999999
858,6.598125
859,6.6235
860,7.743625
861,6.499375000000001
862,6.948625
863,6.36575
864,6.739375000000001
865,7.8572500000000005
866,6.1888749999999995
867,8.311374999999998
868,8.015875000000001
869,8.900875
870,9.22775
871,9.438500000000001
872,8.614125000000001
873,6.040125
874,8.8225
875,8.153749999999999
876,9.047125000000001
877,8.864875
878,6.763250000000001
879,7.18125
880,6.047000000000001
881,9.003499999999999
882,6.650125
883,9.113
884,9.2805
885,8.582999999999998
886,6.41875
887,6.423500000000001
888,7.069625
889,6.6895
890,6.587625
891,7.7305
892,8.409749999999999
893,9.4295
894,8.04525
895,6.524125
896,6.4365000000000006
897,8.892125
898,9.269625
899,8.5955
900,6.93825
901,7.8875
902,7.193375
903,7.8134999999999994
904,7.628
905,6.251
906,6.5756250000000005
907,6.366875
908,7.9205000000000005
909,6.064375
910,8.233374999999999
911,8.563374999999999
912,8.466000000000001
913,9.055375
914,9.137250000000002
915,9.42
916,8.522124999999999
917,7.20875
918,8.270375000000001
919,8.4115
920,7.896125
921,7.244249999999999
922,6.575375
923,6.883375
924,6.062875
925,6.351
926,9.278500000000001
927,7.76775
928,8.48375
929,8.476
930,9.477125000000001
931,7.9647499999999996
932,6.984999999999999
933,8.832
934,6.554625
935,9.545
936,8.398375
937,6.939375
938,8.1715
939,6.411
940,7.779625
941,6.632125
942,8.35525
943,7.591
944,9.469
945,7.8888750000000005
946,6.597375
947,6.86375
948,6.015125
949,9.528875
950,6.269625
951,8.017875
952,7.792624999999999
953,6.95225
954,6.7515
955,7.411125
956,6.327
957,7.007125
958,8.545874999999999
959,7.4563749999999995
960,6.817125000000001
961,8.3915
962,8.697625
963,8.90925
964,7.905625000000001
965,8.457999999999998
966,8.537625
967,8.012125000000001
968,8.569625
969,6.5588750000000005
970,7.874874999999999
971,6.38
972,8.391
973,8.591375000000001
974,9.155625
975,8.08175
976,9.64325
977,6.65
978,6.767625000000001
979,8.9865
980,7.8611249999999995
981,6.8313749999999995
982,8.120375
983,7.27475
984,9.220625000000002
985,6.5465
986,7.731625000000001
987,6.46875
988,8.8155
989,7.207125
990,9.495999999999999
991,7.683625
992,8.464875
993,9.562249999999999
994,8.114374999999999
995,7.922125
996,6.12
997,6.579625
998,8.136125
999,6.51375
1000,6.87575
1001,6.1068750000000005
1002,8.79175
1003,6.7775
1004,8.227875000000001
1005,7.623625
1006,8.059125
1007,8.262
1008,6.682875000000001
1009,7.589375
1010,6.327
1011,7.53325
1012,8.210625
1013,7.92375
1014,7.952375
1015,6.22675
1016,6.7805
1017,8.975999999999999
1018,9.318625
1019,6.957999999999999
1020,7.4670000000000005
1021,8.877875
1022,7.40225
1023,7.434875
1024,8.031625000000002
1025,9.642875
1026,6.614875
1027,8.983875000000001
1028,6.54175
1029,8.590125
1030,6.842875
1031,7.939500000000001
1032,6.25425
1033,9.6095
1034,6.1743749999999995
1035,8.223375
1036,9.29075
1037,6.9985
1038,7.840625
1039,8.623
1040,7.121874999999999
1041,7.9041250000000005
1042,7.543625
1043,6.4215
1044,7.216125
1045,8.5045
1046,9.528625
1047,9.251125
1048,9.259625
1049,9.392624999999999
1050,8.194875
1051,7.623875
1052,8.0505
1053,6.66625
1054,9.197125
1055,6.6845
1056,8.311875
1057,7.749625
1058,8.16675
1059,9.211125000000001
1060,8.379249999999999
1061,9.00675
1062,7.436875000000001
1063,9.296
1064,8.188125
1065,8.54375
1066,8.512875
1067,8.692125
1068,7.612875000000001
1069,6.527374999999999
1070,7.280625
1071,6.25075
1072,6.09975
1073,8.254125
1074,9.383
1075,8.70675
1076,8.936375
1077,9.15525
1078,9.22925
1079,6.469250000000001
1080,8.778375
1081,8.347875
1082,8.00075
1083,9.277625
1084,9.03725
1085,8.516375
1086,7.116625
1087,7.8416250000000005
1088,7.826874999999999
1089,6.592625
1090,6.522875
1091,8.773375
1092,7.625249999999999
1093,8.351125
1094,8.346499999999999
1095,7.49025
1096,8.393
1097,8.392625
1098,7.74475
1099,8.646374999999999
1100,6.884125000000001
1101,6.77075
1102,9.076625
1103,8.7005
1104,9.2815
1105,8.133875
1106,6.359125
1107,7.521375
1108,8.540999999999999
1109,7.871875
1110,8.100125
1111,6.43825
1112,7.842124999999999
1113,6.812875
1114,6.94125
1115,9.6815
1116,6.771
1117,6.778875
1118,7.618875
1119,7.510625
1120,6.70975
1121,8.439
1122,6.798125000000001
1123,8.724
1124,8.367
1125,6.956875
1126,7.933
1127,8.604625
1128,9.589875
1129,8.07625
1130,6.638
1131,7.53325
1132,7.276125
1133,8.005374999999999
1134,6.466
1135,9.495375
1136,6.949249999999999
1137,8.438125
1138,8.498875
1139,8.022375
1140,6.3035
1141,9.315375
1142,7.431875
1143,7.1075
1144,8.16525
1145,6.3895
1146,6.49975
1147,9.313875
1148,8.663875
1149,8.400375
1150,9.568999999999999
1151,6.5756250000000005
1152,7.734125
1153,7.5341249999999995
1154,8.442
1155,6.920125
1156,7.266249999999999
1157,6.2695
1158,7.557499999999999
1159,6.32675
1160,8.923375
1161,7.6129999999999995
1162,6.212625
1163,7.708874999999999
1164,8.773125
1165,7.107
1166,7.402125
1167,8.38325
1168,9.149125
1169,9.105374999999999
1170,7.579375000000001
1171,8.04925
1172,7.68025
1173,8.317375
1174,7.3291249999999994
1175,7.50525
1176,6.6655
1177,6.352500000000001
1178,6.174875
1179,8.450750000000001
1180,6.6659999999999995
1181,8.901499999999999
1182,6.754625
1183,6.9982500000000005
1184,6.20875
1185,8.797374999999999
1186,6.660375
1187,6.3955
1188,7.883875
1189,7.546250000000001
1190,8.526250000000001
1191,6.943625
1192,7.565
1193,8.452
1194,7.03
1195,7.994625
1196,8.76425
1197,7.225625000000001
1198,6.554
1199,7.656874999999999
1200,6.7158750000000005
1201,7.523125
1202,8.19575
1203,8.85325
1204,8.127625
1205,7.077999999999999
1206,6.705125000000001
1207,6.524125
1208,6.47025
1209,8.39225
1210,7.319125
1211,6.380875
1212,8.577375
1213,6.607749999999999
1214,6.541875
1215,8.382249999999999
1216,8.093125
1217,8.268875000000001
1218,9.304625
1219,7.22025
1220,8.812625
1221,6.257125
1222,6.827500000000001
1223,9.10625
1224,7.5845
1225,8.903749999999999
1226,6.237875000000001
1227,8.39375
1228,6.56275
1229,7.9735
1230,8.865375
1231,8.148
1232,6.3107500000000005
1233,8.293624999999999
1234,6.834874999999999
1235,7.29325
1236,7.49525
1237,9.692
1238,7.568625
1239,8.842375
1240,7.17475
1241,6.423500000000001
1242,8.62675
1243,6.8815
1244,8.872875
1245,8.46425
1246,7.4041250000000005
1247,6.5365
1248,6.797625
1249,7.6045
1250,7.00975
1251,7.366249999999999
1252,8.396875000000001
1253,7.926125000000001
1254,6.689375
1255,6.825875
1256,7.1690000000000005
1257,8.469375
1258,9.224625
1259,9.121
1260,8.564625000000001
1261,9.731749999999998
1262,7.598
1263,8.463000000000001
1264,8.337625
1265,8.649125
1266,7.667375
1267,9.489875000000001
1268,6.82125
1269,6.957000000000001
1270,6.869
1271,7.458375
1272,7.564375
1273,7.62975
1274,7.140875
1275,7.882
1276,9.339374999999999
1277,8.88375
1278,8.461749999999999
1279,6.554125
1280,8.208874999999999
1281,9.14675
1282,9.63825
1283,6.329750000000001
1284,9.380875
1285,9.677125
1286,7.22025
1287,6.318875
1288,7.4350000000000005
1289,7.6985
1290,6.879250000000001
1291,9.465625
1292,6.62525
1293,6.786125
1294,9.515625
1295,9.642
1296,9.000125
1297,9.073625
1298,7.966625
1299,7.5645
1300,8.609625000000001
1301,6.18275
1302,8.372250000000001
1303,7.55525
1304,7.910875
1305,9.251875
1306,6.774
1307,8.9075
1308,6.20875
1309,8.722
1310,7.032625
1311,6.393875
1312,6.553625
1313,6.82
1314,6.5683750000000005
1315,6.563
1316,8.48
1317,6.400625
1318,7.65425
1319,6.282875000000001
1320,8.239125000000001
1321,9.636125
1322,8.819875
1323,6.29875
1324,8.833125
1325,7.77225
1326,6.49375
1327,9.32075
1328,8.223375
1329,6.252125
1330,6.585
1331,8.03575
1332,7.84825
1333,8.8645
1334,8.38175
1335,7.7841249999999995
1336,6.389
1337,6.698125
1338,7.076499999999999
1339,8.72
1340,8.314124999999999
1341,7.5665
1342,9.432375
1343,7.8298749999999995
1344,6.6235
1345,7.49575
1346,9.453624999999999
1347,9.552625
1348,6.739125
1349,6.634625
1350,9.208874999999999
1351,6.368875
1352,6.176375
1353,9.4895
1354,6.7173750000000005
1355,8.314125
1356,7.078749999999999
1357,7.6286249999999995
1358,7.29875
1359,7.10675
1360,7.5845
1361,6.91775
1362,6.790125
1363,8.983374999999999
1364,7.8315
1365,8.536124999999998
1366,8.758125
1367,7.2795
1368,8.718625
1369,7.24425
1370,6.081625
1371,7.2288749999999995
1372,7.101999999999999
1373,9.705750000000002
1374,8.49775
1375,8.09075
1376,7.062374999999999
1377,8.264
1378,6.765750000000001
1379,8.209999999999999
1380,9.380375
1381,6.735
1382,6.824375
1383,8.196124999999999
1384,7.929
1385,9.652249999999999
1386,8.475750000000001
1387,8.7465
1388,6.782125
1389,7.252375000000001
1390,6.4270000000000005
1391,6.837375
1392,6.920125
1393,7.6225000000000005
1394,6.835125
1395,9.279625
1396,8.336749999999999
1397,6.568875
1398,9.6
1399,6.994249999999999
1400,8.972000000000001
1401,7.543625
1402,8.3425
1403,7.389749999999999
1404,6.881875000000001
1405,6.378125
1406,7.77225
1407,7.804625
1408,8.57575
1409,8.021249999999998
1410,6.4666250000000005
1411,8.370875
1412,9.120375
1413,6.2555000000000005
1414,8.301375
1415,9.376
1416,8.462125
1417,7.44525
1418,8.23175
1419,6.4735
1420,7.464625
1421,8.29525
1422,7.928625
1423,7.66175
1424,8.658750000000001
1425,7.563000000000001
1426,6.81675
1427,8.102875000000001
1428,7.730375
1429,7.545999999999999
1430,6.726
1431,7.0378750000000005
1432,7.74825
1433,9.275749999999999
1434,7.345
1435,9.065750000000001
1436,8.476
1437,8.275500000000001
1438,7.01375
1439,9.64425
1440,8.497875
1441,8.586750000000002
1442,8.66575
1443,8.58
1444,6.627750000000001
1445,8.863875
1446,6.378749999999999
1447,6.596125
1448,7.509625
1449,7.153375
1450,6.8996249999999995
1451,8.619875
1452,8.915875
1453,7.7216249999999995
1454,7.74625
1455,6.2798750000000005
1456,8.580375
1457,8.44275
1458,8.90825
1459,6.962375
1460,7.4361250000000005
1461,7.49175
1462,9.212875
1463,7.647125
1464,6.367625
1465,7.4651250000000005
1466,7.11475
1467,7.773875
1468,7.86675
1469,7.656625
1470,8.740499999999999
1471,7.93525
1472,6.6785
1473,6.69325
1474,7.845375
1475,6.772625
1476,6.8905
1477,6.36975
1478,8.619250000000001
1479,7.9563749999999995
1480,7.4559999999999995
1481,9.767125
1482,8.328999999999999
1483,6.315875
1484,8.893999999999998
1485,8.697
1486,6.671375
1487,7.8408750000000005
1488,6.539125
1489,6.987875
1490,9.50075
1491,6.464625
1492,8.56775
1493,8.55125
1494,9.2185
1495,6.711625
1496,9.430499999999999
1497,8.174875
1498,7.767625
1499,6.69
1500,8.20475
1501,8.367875
1502,6.86725
1503,8.004875
1504,6.584125
1505,7.303875
1506,8.524000000000001
1507,9.603875
1508,6.729
1509,9.35275
1510,6.57325
1511,7.780375
1512,6.608625
1513,8.655125000000002
1514,8.502749999999999
1515,6.776
1516,8.809124999999998
1517,6.917875
1518,8.365375
1519,7.933249999999999
1520,8.9985
1521,7.60525
1522,6.6743749999999995
1523,6.679
1524,7.602499999999999
1525,8.4795
1526,8.315999999999999
1527,7.433375
1528,8.74025
1529,8.610000000000001
1530,7.702
1531,6.55
1532,8.777625
1533,9.070125
1534,8.3655
1535,9.132000000000001
1536,8.6355
1537,8.9345
1538,9.338375
1539,6.707625
1540,7.78275
1541,6.732374999999999
1542,7.379875
1543,7.427125
1544,8.9345
1545,8.450624999999999
1546,7.29875
1547,8.031875
1548,8.6235
1549,9.7045
1550,9.616
1551,6.427625
1552,6.3295
1553,6.62525
1554,6.5954999999999995
1555,7.097625
1556,8.51
1557,6.77475
1558,6.9563749999999995
1559,6.562125
1560,6.432375
1561,8.615875
1562,9.063625
1563,7.854000000000001
1564,8.527625
1565,8.794
1566,6.794625
1567,7.38025
1568,7.453125
1569,9.491125
1570,7.777
1571,7.9175
1572,8.34875
1573,9.4985
1574,8.872375000000002
1575,6.309125
1576,6.7486250000000005
1577,7.4670000000000005
1578,8.902999999999999
1579,7.5545
1580,7.523875
1581,6.38375
1582,9.071125
1583,8.534749999999999
1584,8.34675
1585,9.520875
1586,6.42975
1587,9.058375
1588,9.5765
1589,7.481624999999999
1590,8.24575
1591,9.491624999999999
1592,6.7095
1593,8.445625
1594,7.68825
1595,8.954125000000001
1596,6.8027500000000005
1597,6.72375
1598,8.846499999999999
1599,7.8635
1600,8.49775
1601,7.686249999999999
1602,8.574125
1603,8.91375
1604,7.796125
1605,8.730625
1606,6.341125
1607,7.547750000000001
1608,8.601500000000001
1609,7.422499999999999
1610,8.737624999999998
1611,6.54575
1612,8.628250000000001
1613,7.428625
1614,8.097375
1615,8.710875000000001
1616,7.071625000000001
1617,8.44075
1618,7.458875
1619,9.185625
1620,6.2495
1621,8.719625
1622,6.9697499999999994
1623,8.783875
1624,7.397
1625,8.052499999999998
1626,6.9865
1627,6.05525
1628,6.698874999999999
1629,6.6455
1630,6.19675
1631,6.55425
1632,7.909625
1633,6.4005
1634,8.78725
1635,6.583625
1636,6.994999999999999
1637,7.003625
1638,9.448250000000002
1639,7.447500000000001
1640,9.032375
1641,7.182499999999999
1642,8.36025
1643,8.744499999999999
1644,7.395
1645,6.8801250000000005
1646,8.349499999999999
1647,8.786125
1648,8.795
1649,6.6445
1650,7.858625
1651,6.301375
1652,9.304
1653,8.208
1654,9.163499999999999
1655,8.478375
1656,9.694625
1657,9.141874999999999
1658,8.730625
1659,6.5222500000000005
1660,7.67375
1661,6.739375000000001
1662,6.6495
1663,6.889875
1664,6.811
1665,6.735375
1666,6.4323749999999995
1667,8.013874999999999
1668,6.2905
1669,6.4365000000000006
1670,7.497624999999999
1671,6.689375
1672,9.221124999999999
1673,6.420375
1674,9.43
1675,8.638375
1676,8.917625
1677,6.561375
1678,7.782500000000001
1679,6.527
1680,6.876625
1681,6.2543750000000005
1682,6.87675
1683,8.262375
1684,9.63275
1685,7.7245
1686,8.864625
1687,6.4651250000000005
